sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
206452257073050,206452359058264,0.000000,0.000000,162,0,0
206452359058264,206452462053107,0.609756,0.000000,164,1,0
206452462053107,206452564073190,0.609756,0.000000,164,1,0
206452564073190,206452666075979,0.617284,1.234568,162,1,2
206452666075979,206452769605634,1.829268,0.000000,164,3,0
206452769605634,206452875061942,0.591716,0.000000,169,1,0
206452875061942,206452981079242,1.183432,0.000000,169,2,0
206452981079242,206453084069536,1.212121,0.000000,165,2,0
206453084069536,206453187057065,0.000000,0.000000,163,0,0
206453187057065,206453290146601,6.097561,9.146341,164,10,15
206453290146601,206453393070358,0.606061,0.000000,165,1,0
206453393070358,206453496060203,0.591716,0.591716,169,1,1
206453496060203,206453602070755,0.000000,0.000000,165,0,0
206453602070755,206453707746071,0.000000,0.000000,166,0,0
206453707746071,206453810061252,1.212121,0.000000,165,2,0
206453810061252,206453912383025,1.234568,0.000000,162,2,0
206453912383025,206454014925313,1.226994,0.000000,163,2,0
206454014925313,206454117038880,0.613497,0.000000,163,1,0
206454117038880,206454222067120,1.190476,0.000000,168,2,0
206454222067120,206454325060608,0.000000,0.000000,164,0,0
206454325060608,206454428082075,1.226994,0.000000,163,2,0
206454428082075,206454531066358,0.000000,0.000000,165,0,0
206454531066358,206454634079629,1.840491,1.226994,163,3,2
206454634079629,206454736399151,1.212121,0.606061,165,2,1
206454736399151,206454839077386,0.617284,0.000000,162,1,0
206454839077386,206454941372051,0.617284,0.000000,162,1,0
206454941372051,206455044066776,0.617284,0.000000,162,1,0
206455044066776,206455147064867,1.204819,0.000000,166,2,0
206455147064867,206455250078151,0.000000,0.000000,164,0,0
206455250078151,206455353070225,1.219512,0.000000,164,2,0
206455353070225,206455455668717,0.613497,0.000000,163,1,0
206455455668717,206455560059102,1.190476,0.000000,168,2,0
206455560059102,206455663068143,0.606061,0.000000,165,1,0
206455663068143,206455765191065,2.484472,2.484472,161,4,4
206455765191065,206455867544793,10.691824,48.427673,159,17,77
206455867544793,206455967910600,8.176101,91.194969,159,13,145
206455967910600,206456068439483,1.250000,97.500000,160,2,156
206456068439483,206456168840233,5.625000,93.750000,160,9,150
206456168840233,206456269347112,8.024691,90.740741,162,13,147
206456269347112,206456369685248,26.751592,68.789809,157,42,108
206456369685248,206456470036117,28.025478,59.872611,157,44,94
206456470036117,206456571107012,15.625000,78.750000,160,25,126
206456571107012,206456671505608,5.000000,93.125000,160,8,149
206456671505608,206456771868838,1.234568,95.679012,162,2,155
206456771868838,206456872205451,11.250000,79.375000,160,18,127
206456872205451,206456972797120,17.834395,78.343949,157,28,123
206456972797120,206457073090936,16.981132,79.245283,159,27,126
206457073090936,206457173452154,25.157233,72.327044,159,40,115
206457173452154,206457274317266,18.125000,73.750000,160,29,118
206457274317266,206457374662416,3.144654,96.226415,159,5,153
206457374662416,206457474997399,7.453416,90.683230,161,12,146
206457474997399,206457575377959,23.125000,72.500000,160,37,116
206457575377959,206457675989955,3.125000,90.000000,160,5,144
206457675989955,206457776341121,19.496855,76.100629,159,31,121
206457776341121,206457876699686,17.088608,74.050633,158,27,117
206457876699686,206457977048531,10.062893,87.421384,159,16,139
206457977048531,206458077395222,6.832298,92.546584,161,11,149
206458077395222,206458177634957,14.556962,84.810127,158,23,134
206458177634957,206458277973944,9.375000,85.625000,160,15,137
206458277973944,206458378321433,19.496855,79.245283,159,31,126
206458378321433,206458478670631,13.750000,82.500000,160,22,132
206458478670631,206458579023856,17.500000,80.625000,160,28,129
206458579023856,206458679400732,23.270440,72.955975,159,37,116
206458679400732,206458779800879,9.493671,87.341772,158,15,138
206458779800879,206458880212928,2.469136,94.444444,162,4,153
206458880212928,206458980512235,9.433962,90.566038,159,15,144
206458980512235,206459080802357,19.875776,78.260870,161,32,126
206459080802357,206459181329175,15.189873,83.544304,158,24,132
206459181329175,206459281629238,15.094340,83.018868,159,24,132
206459281629238,206459381953104,24.528302,72.955975,159,39,116
206459381953104,206459482309897,22.641509,72.955975,159,36,116
206459482309897,206459582638353,6.211180,91.925466,161,10,148
206459582638353,206459682946926,8.805031,90.566038,159,14,144
206459682946926,206459783298968,11.801242,85.714286,161,19,138
206459783298968,206459883727373,15.625000,78.125000,160,25,125
206459883727373,206459984293483,11.875000,86.250000,160,19,138
206459984293483,206460084779991,23.270440,74.842767,159,37,119
206460084779991,206460185096738,21.518987,72.784810,158,34,115
206460185096738,206460285450406,10.691824,83.647799,159,17,133
206460285450406,206460385770704,7.500000,91.250000,160,12,146
206460385770704,206460486176026,8.125000,90.000000,160,13,144
206460486176026,206460586483306,13.750000,85.625000,160,22,137
206460586483306,206460686755660,15.723270,81.761006,159,25,130
206460686755660,206460787128820,37.341772,58.227848,158,59,92
206460787128820,206460887452215,21.019108,63.057325,157,33,99
206460887452215,206460987767962,20.125786,76.100629,159,32,121
206460987767962,206461088142894,8.176101,88.679245,159,13,141
206461088142894,206461188479243,7.500000,90.625000,160,12,145
206461188479243,206461288816862,14.197531,77.777778,162,23,126
206461288816862,206461390072485,4.705882,1.176471,170,8,2
206461390072485,206461498607456,1.219512,3.658537,164,2,6
206461498607456,206461600062584,4.968944,11.180124,161,8,18
206461600062584,206461703067787,0.602410,0.000000,166,1,0
206461703067787,206461806068717,1.829268,0.000000,164,3,0
206461806068717,206461909052404,0.617284,0.000000,162,1,0
206461909052404,206462011078616,1.829268,0.000000,164,3,0
206462011078616,206462114065294,1.226994,0.000000,163,2,0
206462114065294,206462217070129,0.606061,0.000000,165,1,0
206462217070129,206462320066400,0.613497,0.000000,163,1,0
206462320066400,206462423073436,0.000000,0.000000,165,0,0
206462423073436,206462526075108,2.424242,1.212121,165,4,2
206462526075108,206462629051155,0.000000,0.000000,161,0,0
206462629051155,206462731081576,0.606061,0.000000,165,1,0
206462731081576,206462834074936,1.204819,0.000000,166,2,0
206462834074936,206462937075287,0.613497,0.000000,163,1,0
206462937075287,206463039432542,1.851852,0.000000,162,3,0
206463039432542,206463141057678,0.000000,0.000000,162,0,0
206463141057678,206463244085107,1.829268,0.000000,164,3,0
206463244085107,206463346696147,0.613497,0.000000,163,1,0
206463346696147,206463449071010,0.617284,0.000000,162,1,0
206463449071010,206463551605860,0.606061,0.000000,165,1,0
206463551605860,206463654068614,0.609756,0.000000,164,1,0
206463654068614,206463757081895,1.226994,0.000000,163,2,0
206463757081895,206463860074532,1.212121,0.000000,165,2,0
206463860074532,206463962317460,1.226994,0.613497,163,2,1
206463962317460,206464065079184,0.609756,0.000000,164,1,0
206464065079184,206464167774561,1.226994,0.000000,163,2,0
206464167774561,206464270068825,0.609756,0.000000,164,1,0
206464270068825,206464373076478,0.609756,0.000000,164,1,0
206464373076478,206464475913731,0.606061,0.000000,165,1,0
206464475913731,206464578057365,1.234568,0.000000,162,2,0
206464578057365,206464681064629,1.226994,0.000000,163,2,0
206464681064629,206464783080278,0.000000,0.000000,164,0,0
206464783080278,206464886069871,1.212121,0.000000,165,2,0
206464886069871,206464989056036,0.613497,0.000000,163,1,0
206464989056036,206465092087905,0.609756,0.000000,164,1,0
206465092087905,206465195076293,0.606061,0.000000,165,1,0
206465195076293,206465298062534,1.219512,0.000000,164,2,0
206465298062534,206465401075183,0.602410,0.602410,166,1,1
206465401075183,206465504063919,1.219512,0.000000,164,2,0
206465504063919,206465607070407,0.000000,0.000000,164,0,0
206465607070407,206465709499309,1.851852,0.000000,162,3,0
206465709499309,206465816056837,0.591716,0.000000,169,1,0
206465816056837,206465919079071,0.606061,0.000000,165,1,0
206465919079071,206466022052689,1.212121,0.000000,165,2,0
206466022052689,206466125089916,0.000000,0.613497,163,0,1
206466125089916,206466227837859,0.606061,0.000000,165,1,0
206466227837859,206466333248957,0.000000,0.000000,167,0,0
206466333248957,206466437078267,1.190476,0.000000,168,2,0
206466437078267,206466539374846,0.000000,0.000000,167,0,0
206466539374846,206466645067890,1.219512,0.000000,164,2,0
206466645067890,206466748070075,0.609756,0.000000,164,1,0
206466748070075,206466850556927,1.219512,0.000000,164,2,0
206466850556927,206466952734721,1.242236,1.242236,161,2,2
206466952734721,206467053901143,2.453988,1.840491,163,4,3
206467053901143,206467162080047,0.581395,0.000000,172,1,0
206467162080047,206467264303156,1.234568,0.000000,162,2,0
206467264303156,206467367063880,1.840491,0.000000,163,3,0
206467367063880,206467470084680,0.602410,0.000000,166,1,0
206467470084680,206467576162773,1.775148,0.000000,169,3,0
206467576162773,206467680975873,0.000000,0.000000,167,0,0
206467680975873,206467785427070,2.424242,0.606061,165,4,1
206467785427070,206467888075328,0.606061,0.000000,165,1,0
206467888075328,206467990526819,1.851852,0.000000,162,3,0
206467990526819,206468093057901,0.602410,0.000000,166,1,0
206468093057901,206468196079452,1.840491,0.000000,163,3,0
206468196079452,206468299069275,0.613497,0.000000,163,1,0
206468299069275,206468404094912,0.595238,0.000000,168,1,0
206468404094912,206468510322950,0.000000,0.000000,169,0,0
206468510322950,206468614079678,0.602410,0.602410,166,1,1
206468614079678,206468718066931,0.000000,0.000000,166,0,0
206468718066931,206468821079075,0.606061,0.000000,165,1,0
206468821079075,206468924086952,0.609756,0.000000,164,1,0
206468924086952,206469027053905,0.606061,0.000000,165,1,0
206469027053905,206469130073222,0.000000,0.000000,164,0,0
206469130073222,206469232528186,0.613497,0.000000,163,1,0
206469232528186,206469335071905,0.000000,0.000000,166,0,0
206469335071905,206469439074783,1.226994,0.000000,163,2,0
206469439074783,206469541749565,0.000000,0.000000,167,0,0
206469541749565,206469646064751,0.606061,0.000000,165,1,0
206469646064751,206469749059608,0.606061,0.000000,165,1,0
206469749059608,206469852076236,1.226994,0.000000,163,2,0
206469852076236,206469955075255,0.613497,0.000000,163,1,0
206469955075255,206470058064500,1.212121,0.000000,165,2,0
206470058064500,206470160488426,0.613497,0.000000,163,1,0
206470160488426,206470263057520,3.067485,1.226994,163,5,2
206470263057520,206470366061045,1.212121,0.000000,165,2,0
206470366061045,206470468818598,1.818182,1.818182,165,3,3
206470468818598,206470571975383,1.226994,0.000000,163,2,0
206470571975383,206470675083983,0.609756,0.000000,164,1,0
206470675083983,206470782083185,0.584795,0.000000,171,1,0
206470782083185,206470884836966,1.212121,0.000000,165,2,0
206470884836966,206470988069525,0.609756,0.000000,164,1,0
206470988069525,206471091080561,0.613497,0.000000,163,1,0
206471091080561,206471194077097,1.204819,0.000000,166,2,0
206471194077097,206471297070233,1.234568,0.000000,162,2,0
206471297070233,206471399078313,0.609756,0.000000,164,1,0
206471399078313,206471502084657,1.219512,0.000000,164,2,0
206471502084657,206471605071019,1.219512,0.000000,164,2,0
206471605071019,206471708053872,0.609756,0.000000,164,1,0
206471708053872,206471811074480,2.424242,0.606061,165,4,1
206471811074480,206471914073397,0.000000,0.000000,163,0,0
206471914073397,206472015330881,1.840491,0.000000,163,3,0
206472015330881,206472117815442,0.606061,0.000000,165,1,0
206472117815442,206472223068647,2.424242,0.000000,165,4,0
206472223068647,206472325366409,0.000000,0.000000,162,0,0
206472325366409,206472427063867,0.609756,0.000000,164,1,0
206472427063867,206472530075521,1.829268,0.609756,164,3,1
206472530075521,206472632053723,1.226994,0.000000,163,2,0
206472632053723,206472736067497,1.219512,0.000000,164,2,0
206472736067497,206472837960836,0.613497,0.000000,163,1,0
206472837960836,206472941064856,1.226994,0.000000,163,2,0
206472941064856,206473045399478,0.602410,0.000000,166,1,0
206473045399478,206473148077684,1.829268,0.609756,164,3,1
206473148077684,206473250586466,0.621118,0.000000,161,1,0
206473250586466,206473353025326,3.086420,1.234568,162,5,2
206473353025326,206473455690423,0.609756,0.000000,164,1,0
206473455690423,206473558048982,0.606061,0.000000,165,1,0
206473558048982,206473669057301,0.571429,0.000000,175,1,0
206473669057301,206473770666451,0.613497,0.000000,163,1,0
206473770666451,206473874069451,0.602410,0.000000,166,1,0
206473874069451,206473977075146,0.606061,0.000000,165,1,0
206473977075146,206474079493598,1.242236,0.000000,161,2,0
206474079493598,206474182055711,0.613497,0.000000,163,1,0
206474182055711,206474283979734,1.219512,0.000000,164,2,0
206474283979734,206474387067965,0.613497,0.000000,163,1,0
206474387067965,206474490079385,1.219512,0.000000,164,2,0
206474490079385,206474593060501,1.840491,0.000000,163,3,0
206474593060501,206474696078054,1.212121,0.000000,165,2,0
206474696078054,206474798289222,1.219512,0.000000,164,2,0
206474798289222,206474903080159,0.602410,0.000000,166,1,0
206474903080159,206475009077726,1.176471,0.588235,170,2,1
206475009077726,206475111369431,0.617284,0.000000,162,1,0
206475111369431,206475214028595,1.212121,0.000000,165,2,0
206475214028595,206475316528260,0.613497,0.000000,163,1,0
206475316528260,206475422103833,1.183432,0.000000,169,2,0
206475422103833,206475524380151,0.617284,0.000000,162,1,0
206475524380151,206475626773524,1.212121,0.000000,165,2,0
206475626773524,206475729041983,0.617284,0.000000,162,1,0
206475729041983,206475831664298,1.234568,0.000000,162,2,0
206475831664298,206475934069854,0.609756,0.000000,164,1,0
206475934069854,206476037073441,1.818182,0.606061,165,3,1
206476037073441,206476140066205,1.242236,0.000000,161,2,0
206476140066205,206476242072927,0.606061,0.000000,165,1,0
206476242072927,206476345063500,1.219512,0.000000,164,2,0
206476345063500,206476448079616,1.219512,0.000000,164,2,0
206476448079616,206476550383082,0.617284,0.000000,162,1,0
206476550383082,206476653067764,1.226994,0.000000,163,2,0
206476653067764,206476754760311,1.219512,0.000000,164,2,0
206476754760311,206476857380953,1.851852,0.000000,162,3,0
206476857380953,206476960074649,0.606061,0.000000,165,1,0
206476960074649,206477071226718,0.568182,0.000000,176,1,0
206477071226718,206477173576863,0.613497,0.000000,163,1,0
206477173576863,206477276068461,0.606061,0.000000,165,1,0
206477276068461,206477378249463,0.617284,0.000000,162,1,0
206477378249463,206477481078224,0.606061,0.000000,165,1,0
206477481078224,206477583473614,1.234568,0.000000,162,2,0
206477583473614,206477686058624,0.000000,0.000000,165,0,0
206477686058624,206477788072244,0.617284,0.000000,162,1,0
206477788072244,206477891020975,0.606061,0.000000,165,1,0
206477891020975,206477994078154,1.226994,0.000000,163,2,0
206477994078154,206478099117215,0.588235,0.000000,170,1,0
206478099117215,206478205072234,2.395210,0.598802,167,4,1
206478205072234,206478307348161,1.242236,0.000000,161,2,0
206478307348161,206478409059956,1.226994,0.000000,163,2,0
206478409059956,206478511666577,0.000000,0.000000,163,0,0
206478511666577,206478614548106,0.602410,0.000000,166,1,0
206478614548106,206478716880025,1.226994,0.000000,163,2,0
206478716880025,206478823613917,0.000000,0.000000,169,0,0
206478823613917,206478925104653,1.829268,0.000000,164,3,0
206478925104653,206479027547437,1.242236,0.000000,161,2,0
206479027547437,206479130059043,1.212121,0.000000,165,2,0
206479130059043,206479232391873,1.234568,0.000000,162,2,0
206479232391873,206479335069899,1.219512,0.000000,164,2,0
206479335069899,206479437292730,1.226994,0.613497,163,2,1
206479437292730,206479539962379,0.621118,0.000000,161,1,0
206479539962379,206479641910266,1.219512,0.000000,164,2,0
206479641910266,206479745067098,0.606061,0.000000,165,1,0
206479745067098,206479848070001,0.609756,0.000000,164,1,0
206479848070001,206479951064170,0.609756,0.000000,164,1,0
206479951064170,206480053436258,0.613497,0.000000,163,1,0
206480053436258,206480156052814,0.000000,0.000000,163,0,0
206480156052814,206480258256367,0.613497,0.000000,163,1,0
206480258256367,206480363054910,0.598802,0.000000,167,1,0
206480363054910,206480465069180,0.609756,0.000000,164,1,0
206480465069180,206480568065794,0.606061,0.000000,165,1,0
206480568065794,206480671072988,0.000000,0.000000,168,0,0
206480671072988,206480775081201,1.851852,0.617284,162,3,1
206480775081201,206480878066752,0.000000,0.000000,164,0,0
206480878066752,206480981069659,1.219512,0.609756,164,2,1
206480981069659,206481083519995,0.621118,0.000000,161,1,0
206481083519995,206481186087221,0.606061,0.000000,165,1,0
206481186087221,206481288090562,1.226994,0.000000,163,2,0
206481288090562,206481391074827,0.000000,0.000000,165,0,0
206481391074827,206481494095633,1.829268,0.000000,164,3,0
206481494095633,206481597085032,0.613497,0.000000,163,1,0
206481597085032,206481700060168,0.613497,0.000000,163,1,0
206481700060168,206481802059892,1.226994,0.000000,163,2,0
206481802059892,206481904068553,0.609756,0.000000,164,1,0
206481904068553,206482006062683,1.234568,0.000000,162,2,0
206482006062683,206482109085586,0.613497,0.000000,163,1,0
206482109085586,206482214393466,0.598802,0.000000,167,1,0
206482214393466,206482317068850,1.204819,0.602410,166,2,1
206482317068850,206482423112860,0.588235,0.000000,170,1,0
206482423112860,206482524596990,0.621118,0.000000,161,1,0
206482524596990,206482627057845,0.000000,0.000000,164,0,0
206482627057845,206482730071870,0.000000,0.000000,164,0,0
206482730071870,206482833059690,1.829268,0.000000,164,3,0
206482833059690,206482935060728,1.226994,0.000000,163,2,0
206482935060728,206483038090744,0.602410,0.000000,166,1,0
206483038090744,206483141078453,1.840491,0.613497,163,3,1
206483141078453,206483245907552,0.000000,0.000000,164,0,0
206483245907552,206483348059463,0.602410,0.000000,166,1,0
206483348059463,206483451071298,1.219512,0.000000,164,2,0
206483451071298,206483554064669,1.234568,0.000000,162,2,0
206483554064669,206483656096127,0.609756,0.000000,164,1,0
206483656096127,206483759075862,0.602410,0.000000,166,1,0
206483759075862,206483862060223,0.621118,0.000000,161,1,0
206483862060223,206483964077768,1.212121,0.606061,165,2,1
206483964077768,206484081341722,1.081081,0.000000,185,2,0
206484081341722,206484185057673,0.602410,0.000000,166,1,0
206484185057673,206484288075773,1.212121,0.000000,165,2,0
206484288075773,206484391077377,1.219512,0.000000,164,2,0
206484391077377,206484494064737,0.000000,0.000000,164,0,0
206484494064737,206484597074045,1.212121,0.000000,165,2,0
206484597074045,206484702075744,0.595238,0.000000,168,1,0
206484702075744,206484804337459,0.621118,0.000000,161,1,0
206484804337459,206484906085121,0.613497,0.000000,163,1,0
206484906085121,206485009082004,1.212121,0.000000,165,2,0
206485009082004,206485111353192,0.000000,0.000000,162,0,0
206485111353192,206485214077375,1.212121,0.000000,165,2,0
206485214077375,206485316057149,0.617284,0.000000,162,1,0
206485316057149,206485418075039,0.609756,0.000000,164,1,0
206485418075039,206485520333382,1.840491,0.000000,163,3,0
206485520333382,206485622082020,0.613497,0.000000,163,1,0
206485622082020,206485725080451,1.219512,0.000000,164,2,0
206485725080451,206485828082118,0.606061,0.000000,165,1,0
206485828082118,206485931065983,1.234568,0.000000,162,2,0
206485931065983,206486032975484,0.595238,0.000000,168,1,0
206486032975484,206486138064838,3.680982,0.613497,163,6,1
206486138064838,206486240574077,0.617284,0.000000,162,1,0
206486240574077,206486342950138,1.829268,0.000000,164,3,0
206486342950138,206486446076799,1.212121,0.000000,165,2,0
206486446076799,206486548062565,0.617284,0.000000,162,1,0
206486548062565,206486651079652,0.609756,0.000000,164,1,0
206486651079652,206486754073509,1.212121,0.000000,165,2,0
206486754073509,206486857069508,0.617284,0.000000,162,1,0
206486857069508,206486960125314,1.212121,0.000000,165,2,0
206486960125314,206487062399140,0.621118,0.000000,161,1,0
206487062399140,206487164617976,2.439024,0.609756,164,4,1
206487164617976,206487266536243,0.617284,0.000000,162,1,0
206487266536243,206487370712319,0.606061,0.000000,165,1,0
206487370712319,206487473679688,0.609756,0.000000,164,1,0
206487473679688,206487577070420,0.598802,0.000000,167,1,0
206487577070420,206487679042887,0.598802,0.000000,167,1,0
206487679042887,206487784738991,1.226994,0.000000,163,2,0
206487784738991,206487887051588,1.234568,0.000000,162,2,0
206487887051588,206487989076603,1.212121,0.000000,165,2,0
206487989076603,206488092079811,0.609756,0.000000,164,1,0
206488092079811,206488195082453,1.226994,0.000000,163,2,0
206488195082453,206488297692892,0.609756,0.000000,164,1,0
206488297692892,206488399918425,0.617284,0.000000,162,1,0
206488399918425,206488503082791,0.602410,0.000000,166,1,0
206488503082791,206488606069281,1.226994,0.000000,163,2,0
206488606069281,206488709067840,0.606061,0.000000,165,1,0
206488709067840,206488812080587,3.030303,3.030303,165,5,5
206488812080587,206488915052203,0.621118,0.000000,161,1,0
206488915052203,206489039830174,2.487562,0.995025,201,5,2
206489039830174,206489143080522,0.609756,0.000000,164,1,0
206489143080522,206489245693798,2.484472,0.000000,161,4,0
206489245693798,206489348053337,0.606061,0.000000,165,1,0
206489348053337,206489451065039,1.851852,0.617284,162,3,1
206489451065039,206489553096628,0.609756,0.000000,164,1,0
206489553096628,206489659613293,1.785714,0.000000,168,3,0
206489659613293,206489762065751,0.609756,0.000000,164,1,0
206489762065751,206489865069180,1.226994,0.000000,163,2,0
206489865069180,206489967083223,2.453988,2.453988,163,4,4
206489967083223,206490072492507,0.598802,0.000000,167,1,0
206490072492507,206490175068723,2.424242,0.000000,165,4,0
206490175068723,206490278075269,0.000000,0.000000,164,0,0
206490278075269,206490381070084,1.829268,0.000000,164,3,0
206490381070084,206490484070732,0.606061,0.000000,165,1,0
206490484070732,206490588077395,1.204819,0.000000,166,2,0
206490588077395,206490691060361,1.219512,0.000000,164,2,0
206490691060361,206490794065706,0.621118,0.000000,161,1,0
206490794065706,206490896066262,1.219512,0.000000,164,2,0
206490896066262,206490999081673,1.212121,0.000000,165,2,0
206490999081673,206491102064242,0.613497,0.000000,163,1,0
206491102064242,206491205078083,1.204819,0.000000,166,2,0
206491205078083,206491307388725,1.863354,0.000000,161,3,0
206491307388725,206491409074631,0.609756,0.000000,164,1,0
206491409074631,206491511734340,1.242236,0.000000,161,2,0
206491511734340,206491614080015,0.609756,0.000000,164,1,0
206491614080015,206491717080642,1.204819,0.000000,166,2,0
206491717080642,206491820075817,0.613497,0.000000,163,1,0
206491820075817,206491923071506,1.212121,0.000000,165,2,0
206491923071506,206492026080850,0.609756,0.000000,164,1,0
206492026080850,206492129067503,0.606061,0.000000,165,1,0
206492129067503,206492234068757,0.598802,0.000000,167,1,0
206492234068757,206492337066520,0.606061,0.000000,165,1,0
206492337066520,206492440066137,0.609756,0.000000,164,1,0
206492440066137,206492543062958,0.000000,0.000000,164,0,0
206492543062958,206492645219716,1.219512,0.609756,164,2,1
206492645219716,206492748067634,0.609756,0.000000,164,1,0
206492748067634,206492851081221,0.606061,0.000000,165,1,0
206492851081221,206492954063984,0.613497,0.000000,163,1,0
206492954063984,206493056075095,0.613497,0.000000,163,1,0
206493056075095,206493159066600,0.606061,0.000000,165,1,0
206493159066600,206493263109400,0.602410,0.000000,166,1,0
206493263109400,206493366067715,0.609756,0.000000,164,1,0
206493366067715,206493469069376,0.609756,0.000000,164,1,0
206493469069376,206493572057477,0.617284,0.000000,162,1,0
206493572057477,206493674064370,0.000000,0.000000,165,0,0
206493674064370,206493777065815,0.609756,0.000000,164,1,0
206493777065815,206493880066887,0.609756,0.000000,164,1,0
206493880066887,206493983063354,1.219512,0.000000,164,2,0
206493983063354,206494086084291,1.204819,0.000000,166,2,0
206494086084291,206494189080271,0.609756,0.000000,164,1,0
206494189080271,206494292071018,0.609756,0.000000,164,1,0
206494292071018,206494396074210,1.197605,0.000000,167,2,0
206494396074210,206494499052271,0.617284,0.000000,162,1,0
206494499052271,206494600421979,0.621118,0.000000,161,1,0
206494600421979,206494703057110,0.602410,0.000000,166,1,0
206494703057110,206494807897669,1.204819,0.000000,166,2,0
206494807897669,206494911071528,0.609756,0.000000,164,1,0
206494911071528,206495014066647,2.453988,0.613497,163,4,1
206495014066647,206495115842739,0.609756,0.000000,164,1,0
206495115842739,206495220118417,1.807229,0.000000,166,3,0
206495220118417,206495323066892,0.606061,0.000000,165,1,0
206495323066892,206495426071725,0.606061,0.606061,165,1,1
206495426071725,206495529084958,0.606061,0.000000,165,1,0
206495529084958,206495631878100,0.609756,0.000000,164,1,0
206495631878100,206495734131193,0.613497,0.000000,163,1,0
206495734131193,206495836044052,0.617284,0.000000,162,1,0
206495836044052,206495938329756,0.617284,0.000000,162,1,0
206495938329756,206496040717209,1.219512,0.000000,164,2,0
206496040717209,206496143024161,0.609756,0.000000,164,1,0
206496143024161,206496248068617,0.000000,0.000000,167,0,0
206496248068617,206496351069248,0.602410,0.000000,166,1,0
206496351069248,206496454071932,0.000000,0.000000,163,0,0
206496454071932,206496556064402,0.000000,0.000000,164,0,0
206496556064402,206496659077867,0.588235,0.000000,170,1,0
206496659077867,206496766062488,0.000000,0.000000,164,0,0
206496766062488,206496871056755,0.595238,0.000000,168,1,0
206496871056755,206496974081117,1.212121,0.000000,165,2,0
206496974081117,206497076529748,1.226994,0.000000,163,2,0
206497076529748,206497179069216,1.226994,0.000000,163,2,0
206497179069216,206497281278688,1.226994,0.000000,163,2,0
206497281278688,206497385069311,0.595238,0.000000,168,1,0
206497385069311,206497489448739,1.851852,0.617284,162,3,1
206497489448739,206497592057374,0.000000,0.000000,164,0,0
206497592057374,206497694079414,4.938272,1.851852,162,8,3
206497694079414,206497797069699,0.606061,0.000000,165,1,0
206497797069699,206497900066289,1.829268,0.000000,164,3,0
206497900066289,206498003072694,0.606061,0.000000,165,1,0
206498003072694,206498106086872,1.226994,0.000000,163,2,0
206498106086872,206498208521616,0.613497,0.000000,163,1,0
206498208521616,206498310899486,1.829268,0.000000,164,3,0
206498310899486,206498413089063,0.613497,0.000000,163,1,0
206498413089063,206498516075474,1.829268,1.219512,164,3,2
206498516075474,206498619060132,0.606061,0.000000,165,1,0
206498619060132,206498722072739,0.609756,0.000000,164,1,0
206498722072739,206498825069773,1.840491,0.613497,163,3,1
206498825069773,206498928056255,0.617284,0.000000,162,1,0
206498928056255,206499030061151,1.212121,0.000000,165,2,0
206499030061151,206499132504766,1.226994,0.000000,163,2,0
206499132504766,206499234919478,0.609756,0.000000,164,1,0
206499234919478,206499337782332,0.606061,0.000000,165,1,0
206499337782332,206499440065566,1.840491,0.613497,163,3,1
206499440065566,206499543075010,1.219512,0.000000,164,2,0
206499543075010,206499645081182,0.613497,0.000000,163,1,0
206499645081182,206499747535202,1.851852,0.000000,162,3,0
206499747535202,206499850047738,0.000000,0.000000,165,0,0
206499850047738,206499953084342,1.219512,0.000000,164,2,0
206499953084342,206500055943880,0.609756,0.000000,164,1,0
206500055943880,206500158436228,2.469136,0.617284,162,4,1
206500158436228,206500260916741,0.609756,0.000000,164,1,0
206500260916741,206500364066004,1.212121,0.000000,165,2,0
206500364066004,206500466373422,0.617284,0.000000,162,1,0
206500466373422,206500569046900,1.204819,0.000000,166,2,0
206500569046900,206500673058989,1.219512,0.000000,164,2,0
206500673058989,206500775424722,1.234568,0.000000,162,2,0
206500775424722,206500877855664,1.226994,1.226994,163,2,2
206500877855664,206500979049164,1.226994,0.000000,163,2,0
206500979049164,206501081255354,1.863354,0.000000,161,3,0
206501081255354,206501182386241,0.613497,0.000000,163,1,0
206501182386241,206501284637400,2.469136,0.000000,162,4,0
206501284637400,206501387063734,0.609756,0.000000,164,1,0
206501387063734,206501490079188,1.818182,0.606061,165,3,1
206501490079188,206501592639090,0.613497,0.000000,163,1,0
206501592639090,206501694876937,1.219512,0.000000,164,2,0
206501694876937,206501798081907,1.234568,0.000000,162,2,0
206501798081907,206501901075026,1.212121,0.000000,165,2,0
206501901075026,206502003480060,0.613497,0.000000,163,1,0
206502003480060,206502105691476,1.829268,0.609756,164,3,1
206502105691476,206502207069080,1.863354,0.000000,161,3,0
206502207069080,206502309719875,0.609756,0.000000,164,1,0
206502309719875,206502411052510,0.000000,0.000000,162,0,0
206502411052510,206502514083005,0.606061,0.000000,165,1,0
206502514083005,206502616425779,0.613497,0.000000,163,1,0
206502616425779,206502718902917,0.613497,0.000000,163,1,0
206502718902917,206502821074383,0.609756,0.000000,164,1,0
206502821074383,206502923551429,1.219512,0.609756,164,2,1
206502923551429,206503026048360,1.219512,0.000000,164,2,0
206503026048360,206503129074420,0.609756,0.000000,164,1,0
206503129074420,206503232069628,1.212121,0.000000,165,2,0
206503232069628,206503335069855,0.606061,0.000000,165,1,0
