query_id,num_postings,d1,d2,d4,d8,d16,d32,d64,d96,d128,margin_2,margin_4,margin_8,margin_16,margin_32,margin_64,ratio_8,ratio_16,ratio_64,dist_var_top16,dist_var_top64,slope_1_8,slope_8_64,min_B
2679,127,39238.0,44188.0,46151.0,48452.0,49145.0,54316.0,59096.0,61346.0,,0.12615321881849229,0.1761812528671186,0.2348233854936541,0.252484836128243,0.38427035017075284,0.5060910342015393,1.2348233854936541,1.252484836128243,1.5060910342015392,6314142.52734375,20019799.014648438,1316.2857142857142,190.07142857142858,128
2680,126,54830.0,60059.0,64390.0,65497.0,69827.0,74915.0,78747.0,82040.0,,0.09536749954404523,0.1743571037753055,0.19454678095932884,0.27351814699981764,0.3663140616450848,0.4362028086813788,1.1945467809593289,1.2735181469998176,1.4362028086813787,14631944.8125,27356032.671875,1523.857142857143,236.60714285714286,96
2681,128,34496.0,53557.0,57121.0,63514.0,66547.0,69557.0,73495.0,78251.0,80322.0,0.5525568181818182,0.6558731447124304,0.8411989795918368,0.9291222170686456,1.0163787105751392,1.1305368738404453,1.8411989795918366,1.9291222170686457,2.130536873840445,60970582.125,36130153.947021484,4145.428571428572,178.23214285714286,16
2682,128,57695.0,57704.0,62679.0,67322.0,71151.0,74799.0,78928.0,81064.0,82626.0,0.0001559927203397175,0.08638530201923911,0.16686021319005112,0.23322644943235982,0.296455498743392,0.3680214923303579,1.1668602131900512,1.23322644943236,1.368021492330358,17672144.77734375,24955220.038085938,1375.2857142857142,207.25,16
2683,126,32210.0,36236.0,38292.0,44197.0,47630.0,50798.0,55263.0,57909.0,,0.12499223843526855,0.1888233467867122,0.3721515057435579,0.47873331263582736,0.57708786091276,0.7157094070164545,1.3721515057435578,1.4787333126358273,1.7157094070164545,18724915.87109375,24970362.677490234,1712.4285714285713,197.60714285714286,16
2684,127,64600.0,65578.0,67238.0,69825.0,76433.0,81095.0,85992.0,89243.0,,0.015139318885448916,0.0408359133126935,0.08088235294117647,0.1831733746130031,0.2553405572755418,0.3311455108359133,1.0808823529411764,1.183173374613003,1.3311455108359134,14114729.77734375,35435241.46875,746.4285714285714,288.69642857142856,16
2685,125,23381.0,33543.0,35828.0,37672.0,40487.0,43710.0,46723.0,49289.0,,0.43462640605619945,0.5323553312518712,0.6112227877336299,0.7316196912022582,0.8694666609640306,0.998331978957273,1.6112227877336298,1.7316196912022583,1.998331978957273,17158051.08984375,15833589.819335938,2041.5714285714287,161.625,32
2686,127,44469.0,45956.0,46280.0,51520.0,54367.0,57504.0,60962.0,63313.0,,0.033439024938721355,0.04072499943781061,0.15855989565764914,0.2225820234320538,0.2931255481346556,0.3708875846095033,1.158559895657649,1.2225820234320537,1.3708875846095032,9403364.40234375,17480703.25366211,1007.2857142857143,168.60714285714286,32
2687,127,52739.0,58662.0,60980.0,62585.0,64823.0,67873.0,72268.0,75102.0,,0.11230777982138455,0.15626007319061794,0.18669295966931493,0.22912834903961016,0.2869603139991278,0.37029522744079335,1.186692959669315,1.22912834903961,1.3702952274407934,8819479.5,15664393.45288086,1406.5714285714287,172.91071428571428,96
2688,125,41907.0,43465.0,50580.0,55768.0,57443.0,59621.0,63299.0,65781.0,,0.037177559834872455,0.20695826472904288,0.33075619824850266,0.370725654425275,0.42269787863602737,0.5104636456916506,1.3307561982485026,1.370725654425275,1.5104636456916505,23196734.46484375,18230242.209960938,1980.142857142857,134.48214285714286,32
2689,126,63220.0,65117.0,66941.0,68749.0,77113.0,82374.0,87434.0,89871.0,,0.03000632711167352,0.05885795634292945,0.08745650110724454,0.21975640620056944,0.3029737424865549,0.383011705156596,1.0874565011072446,1.2197564062005695,1.383011705156596,18670458.62109375,40817752.14746094,789.8571428571429,333.6607142857143,32
2690,128,41171.0,41999.0,44636.0,51840.0,54695.0,57885.0,61714.0,63785.0,65581.0,0.020111243350902336,0.08416118141410216,0.25913871414345047,0.32848364139807146,0.40596536396978455,0.49896771999708533,1.2591387141434505,1.3284836413980714,1.4989677199970852,20396288.9375,21476651.94506836,1524.142857142857,176.32142857142858,32
2691,127,52012.0,55574.0,56672.0,62624.0,66997.0,71744.0,76228.0,78417.0,,0.06848419595477967,0.0895947089133277,0.20402983926786125,0.2881065907867415,0.3793739906175498,0.46558486503114666,1.2040298392678612,1.2881065907867415,1.4655848650311467,21564346.375,31497492.99609375,1516.0,242.92857142857142,32
2692,124,35735.0,35767.0,39779.0,43878.0,49254.0,52171.0,55778.0,57990.0,,0.0008954806212396809,0.11316636350916469,0.22787183433608507,0.3783125787043515,0.45994123408423115,0.5608786903595915,1.227871834336085,1.3783125787043515,1.5608786903595915,17005085.40234375,22823897.12109375,1163.2857142857142,212.5,16
2693,127,52274.0,56208.0,57186.0,59387.0,61931.0,67308.0,71806.0,74804.0,,0.0752572980831771,0.0939664077744194,0.1360714695642193,0.18473811072426063,0.28759995408807437,0.3736465546925814,1.1360714695642193,1.1847381107242607,1.3736465546925813,6317692.609375,21280929.749023438,1016.1428571428571,221.76785714285714,16
2694,128,44828.0,49126.0,52459.0,53839.0,58920.0,62323.0,68180.0,71464.0,74212.0,0.09587757651467832,0.17022842866065852,0.20101275988221648,0.31435709824217006,0.3902694744356206,0.5209244222361025,1.2010127598822165,1.3143570982421702,1.5209244222361025,15155605.4375,26741576.73803711,1287.2857142857142,256.0892857142857,16
2695,123,42543.0,44466.0,51000.0,55866.0,59876.0,64491.0,71401.0,74490.0,,0.045201325717509344,0.1987871095127283,0.31316550313800157,0.4074230778271396,0.5159015584232424,0.6783254589474179,1.3131655031380016,1.4074230778271395,1.678325458947418,27260059.125,43377829.51464844,1903.2857142857142,277.4107142857143,16
2696,128,39141.0,44677.0,52533.0,58806.0,62175.0,66707.0,74295.0,77791.0,80811.0,0.14143736746633964,0.3421476201425615,0.5024143481260059,0.5884877749674254,0.7042742903860402,0.898137502874224,1.502414348126006,1.5884877749674255,1.898137502874224,40899497.25,51365452.57714844,2809.285714285714,276.5892857142857,16
2697,128,75341.0,78328.0,84052.0,88630.0,93936.0,101777.0,107086.0,112092.0,115253.0,0.03964640766647642,0.11562097662627255,0.1763847042115183,0.2468111652353964,0.3508846444830836,0.4213509244634396,1.1763847042115183,1.2468111652353964,1.4213509244634395,25702484.109375,59942805.259521484,1898.4285714285713,329.57142857142856,128
2698,127,37731.0,47318.0,47803.0,50556.0,52874.0,59492.0,64268.0,67716.0,,0.2540881503273171,0.26694230208581804,0.3399061779438658,0.40134107232779415,0.5767406111685351,0.7033208767326602,1.3399061779438657,1.4013410723277941,1.7033208767326602,12580196.484375,31474476.413085938,1832.142857142857,244.85714285714286,16
2699,127,74935.0,75083.0,86780.0,96732.0,101696.0,107106.0,111584.0,113715.0,,0.0019750450390338295,0.1580703276172683,0.29087876159338094,0.35712283979448856,0.42931874291052247,0.4890772002402082,1.290878761593381,1.3571228397944886,1.4890772002402082,74511364.12109375,71044054.05859375,3113.8571428571427,265.2142857142857,80
2700,127,66378.0,67178.0,71041.0,71713.0,73816.0,76145.0,79991.0,82817.0,,0.012052185965229443,0.07024917894483113,0.08037301515562385,0.11205519901172076,0.14714212540299496,0.20508300943083552,1.080373015155624,1.1120551990117207,1.2050830094308356,4482205.0,9913996.734375,762.1428571428571,147.82142857142858,64
2701,126,46096.0,48136.0,50468.0,53086.0,56097.0,61173.0,65717.0,68134.0,,0.04425546685178757,0.09484553974314475,0.15164005553627213,0.2169602568552586,0.32707827143353,0.42565515446025687,1.151640055536272,1.2169602568552587,1.425655154460257,7281664.1875,26389246.52734375,998.5714285714286,225.55357142857142,32
2702,125,44168.0,48891.0,51463.0,56401.0,60175.0,65266.0,70221.0,72733.0,,0.1069326209020105,0.16516482521282377,0.2769652236913603,0.36241170077884444,0.4776761456257924,0.5898614381452636,1.2769652236913602,1.3624117007788443,1.5898614381452636,19131383.83984375,36515185.005615234,1747.5714285714287,246.78571428571428,32
2703,127,61384.0,61657.0,64341.0,66956.0,68924.0,72160.0,75823.0,78315.0,,0.004447413006646683,0.04817216212693862,0.0907728398279682,0.12283331161214649,0.1755506320865372,0.2352241626482471,1.0907728398279681,1.1228333116121465,1.2352241626482472,5930709.05859375,12243931.4375,796.0,158.33928571428572,32
2704,127,57175.0,58305.0,65044.0,73290.0,79646.0,85077.0,92862.0,97592.0,,0.019763882815916047,0.13763008307826846,0.2818539571491036,0.3930214254481854,0.4880104940970704,0.6241714035854832,1.2818539571491037,1.3930214254481854,1.624171403585483,45992340.99609375,71656698.09741211,2302.1428571428573,349.5,16
2705,128,63453.0,65398.0,68054.0,70815.0,74215.0,78243.0,82578.0,85260.0,87229.0,0.03065260901769814,0.07251036200022064,0.11602288307881424,0.16960584999921202,0.2330859061037303,0.30140418892723747,1.1160228830788141,1.169605849999212,1.3014041889272374,9305814.734375,20257259.616210938,1051.7142857142858,210.05357142857142,32
2706,127,33071.0,37559.0,38030.0,40872.0,47562.0,50307.0,55032.0,57383.0,,0.1357080221341961,0.1499501073448036,0.2358864261739893,0.4381784645157389,0.5211816999788335,0.6640561216776028,1.2358864261739892,1.438178464515739,1.6640561216776026,17664162.1875,24797405.02709961,1114.4285714285713,252.85714285714286,16
2707,128,52775.0,55231.0,57119.0,61546.0,65522.0,69551.0,75918.0,79242.0,81193.0,0.046537186167693034,0.08231170061582188,0.16619611558503078,0.2415348176219801,0.31787778304121267,0.43852202747513025,1.166196115585031,1.24153481762198,1.4385220274751302,16490626.109375,27985072.272460938,1253.0,256.64285714285717,16
2708,128,35975.0,36669.0,40268.0,43209.0,46798.0,51214.0,55072.0,58731.0,60507.0,0.0192911744266852,0.11933287004864489,0.20108408617095205,0.30084781097984714,0.42359972202918694,0.5308408617095205,1.201084086170952,1.3008478109798471,1.5308408617095206,10719987.71484375,23023423.34741211,1033.4285714285713,211.83928571428572,32
2709,126,58436.0,58491.0,60432.0,64656.0,67980.0,72947.0,76183.0,79141.0,,0.000941200629748785,0.03415702649051954,0.10644123485522623,0.16332397836949825,0.2483229516051749,0.30369977411184884,1.1064412348552262,1.1633239783694982,1.3036997741118488,10635204.87109375,23385764.49194336,888.5714285714286,205.83928571428572,48
2710,126,68334.0,72172.0,74612.0,78783.0,82388.0,86655.0,92739.0,95630.0,,0.05616530570433459,0.09187227441683496,0.15291070331021162,0.20566628618257382,0.26810957941873736,0.35714285714285715,1.1529107033102115,1.2056662861825738,1.3571428571428572,17346186.1875,28793413.616210938,1492.7142857142858,249.21428571428572,64
2711,123,68455.0,69293.0,73159.0,77056.0,78810.0,82054.0,86354.0,89148.0,,0.012241618581549924,0.06871667518807976,0.12564458403330656,0.15126725586151488,0.1986560514206413,0.2614710393689285,1.1256445840333065,1.151267255861515,1.2614710393689286,10161265.40234375,17047395.798583984,1228.7142857142858,166.03571428571428,32
2712,128,49817.0,53074.0,54566.0,57999.0,62909.0,67489.0,71455.0,73765.0,75777.0,0.06537928819479294,0.09532890378786359,0.16424112250838066,0.262801854788526,0.35473834233293855,0.4343497199751089,1.1642411225083806,1.262801854788526,1.434349719975109,16106962.5,26654341.71875,1168.857142857143,240.28571428571428,80
2713,128,25457.0,29285.0,37036.0,39084.0,41077.0,43331.0,45531.0,48141.0,50470.0,0.15037121420434457,0.4548454256196724,0.5352948108575245,0.6135836901441647,0.7021251522174647,0.7885453902659386,1.5352948108575244,1.6135836901441647,1.7885453902659387,17201698.21484375,13051788.685302734,1946.7142857142858,115.125,16
2714,127,34744.0,34853.0,36814.0,40683.0,42755.0,47637.0,54103.0,56206.0,,0.003137232327883951,0.059578632281832834,0.170935988947732,0.2305721851254893,0.37108565507713565,0.5571897306009671,1.170935988947732,1.2305721851254894,1.557189730600967,6596473.58984375,29067719.62475586,848.4285714285714,239.64285714285714,16
2715,128,42745.0,47502.0,49286.0,50415.0,51276.0,54377.0,57294.0,59475.0,61197.0,0.11128786992630717,0.15302374546730613,0.1794361913674114,0.1995788981167388,0.27212539478301556,0.34036729442040004,1.1794361913674114,1.1995788981167388,1.3403672944204001,4166807.9375,8325746.05859375,1095.7142857142858,122.83928571428571,32
2716,127,76282.0,79415.0,82034.0,83871.0,86482.0,89825.0,95365.0,99160.0,,0.04107128811515168,0.07540442043994651,0.09948611730159146,0.13371437560630292,0.1775386067486432,0.25016386565638027,1.0994861173015915,1.1337143756063028,1.2501638656563803,6161031.71484375,17769384.40209961,1084.142857142857,205.25,128
2717,128,20483.0,22355.0,27128.0,30432.0,32681.0,34997.0,38837.0,40699.0,43400.0,0.09139286237367573,0.3244153688424547,0.48571986525411315,0.5955182346335985,0.7085876092369282,0.8960601474393399,1.4857198652541133,1.5955182346335985,1.89606014743934,12211574.5,14224414.139648438,1421.2857142857142,150.08928571428572,16
2718,128,55633.0,55897.0,57807.0,60647.0,64975.0,69893.0,73764.0,77015.0,78635.0,0.004745384933402837,0.039077525928855175,0.09012636384879479,0.16792191684791402,0.2563226861754714,0.3259036902557834,1.0901263638487948,1.167921916847914,1.3259036902557835,10274328.5625,22488525.092773438,716.2857142857143,234.23214285714286,64
2719,126,41333.0,46120.0,53416.0,59229.0,62182.0,66233.0,71128.0,74686.0,,0.11581545012459778,0.29233300268550555,0.43297123363898093,0.5044153581883725,0.6024242130984927,0.7208525875208671,1.432971233638981,1.5044153581883726,1.7208525875208671,33908817.734375,33976061.380615234,2556.5714285714284,212.48214285714286,40
2720,123,55893.0,60358.0,65135.0,67194.0,70123.0,74452.0,79137.0,81791.0,,0.07988477984720806,0.16535165405328037,0.2021898985561698,0.2545935984828154,0.33204515771205695,0.4158660297353873,1.2021898985561699,1.2545935984828154,1.4158660297353873,13142965.484375,24343294.51147461,1614.4285714285713,213.26785714285714,128
2721,127,53892.0,55019.0,58209.0,59916.0,63296.0,64900.0,69060.0,70699.0,,0.02091219475989015,0.08010465375194833,0.1117791137831218,0.17449714243301417,0.20426037259704594,0.28145179247383656,1.1117791137831219,1.1744971424330142,1.2814517924738367,7789222.71484375,11276334.65234375,860.5714285714286,163.28571428571428,128
2722,127,58986.0,59461.0,63269.0,65192.0,68199.0,71349.0,75901.0,78113.0,,0.008052758281626148,0.07261044993727325,0.10521140609636184,0.1561896043128878,0.20959210660156646,0.2867629607025396,1.1052114060963618,1.1561896043128879,1.2867629607025395,7069935.5,17720985.51147461,886.5714285714286,191.23214285714286,40
2723,128,36711.0,40050.0,43229.0,48228.0,52416.0,57729.0,66375.0,70990.0,75022.0,0.09095366511399854,0.17754896352591867,0.31372068317398055,0.42780093160088256,0.5725259459017733,0.8080411865653346,1.3137206831739805,1.4278009316008826,1.8080411865653347,21558842.68359375,48911644.954833984,1645.2857142857142,324.05357142857144,16
2724,127,79441.0,80207.0,85483.0,88676.0,93604.0,99463.0,103922.0,108919.0,,0.00964237610301985,0.0760564444052819,0.11624979544567667,0.17828325423899496,0.25203610226457374,0.3081658085875052,1.1162497954456767,1.178283254238995,1.3081658085875052,16630628.984375,37141389.03125,1319.2857142857142,272.25,80
2725,128,16908.0,26073.0,28053.0,29368.0,32723.0,36020.0,39034.0,41572.0,43377.0,0.5420511000709723,0.6591554293825408,0.7369292642536077,0.9353560444759877,1.130352495859948,1.3086113082564466,1.7369292642536078,1.9353560444759876,2.3086113082564466,13630065.37109375,16689211.819335938,1780.0,172.60714285714286,32
2726,128,27379.0,29681.0,30710.0,33104.0,36186.0,38492.0,41261.0,42948.0,44636.0,0.08407903867927974,0.12166258811497864,0.20910186639395156,0.3216698929836736,0.40589502903685304,0.5070309361189232,1.2091018663939517,1.3216698929836737,1.5070309361189234,5534420.58984375,10165265.18359375,817.8571428571429,145.66071428571428,16
2727,127,54595.0,57792.0,61012.0,67616.0,71959.0,76522.0,81782.0,85159.0,,0.05855847605092041,0.11753823610220716,0.2385016942943493,0.318051103580914,0.40163018591446104,0.4979760051286748,1.2385016942943492,1.318051103580914,1.4979760051286748,31132821.859375,38458738.32788086,1860.142857142857,252.96428571428572,64
2728,127,59365.0,59397.0,66792.0,69421.0,72042.0,77173.0,83625.0,86638.0,,0.0005390381537943232,0.1251073865072012,0.16939273982986608,0.21354333361408237,0.2999747325865409,0.4086583003453213,1.169392739829866,1.2135433336140824,1.4086583003453212,15568873.37109375,32101632.005615234,1436.5714285714287,253.64285714285714,16
2729,127,55008.0,56351.0,58745.0,63778.0,65336.0,69787.0,74865.0,78438.0,,0.024414630599185572,0.06793557300756253,0.15943135543920883,0.18775450843513672,0.2686700116346713,0.36098385689354273,1.1594313554392088,1.1877545084351366,1.3609838568935428,10601995.43359375,24539922.474365234,1252.857142857143,197.98214285714286,16
2730,127,54623.0,54650.0,55481.0,56678.0,60293.0,63668.0,67122.0,69425.0,,0.0004942972740420702,0.01570766893067023,0.03762151474653534,0.10380242754883474,0.16558958680409352,0.2288230232685865,1.0376215147465353,1.1038024275488347,1.2288230232685864,3699026.734375,14024453.798583984,293.57142857142856,186.5,16
2731,123,48445.0,52762.0,53727.0,56430.0,60108.0,65445.0,69724.0,71670.0,,0.08911136340179585,0.10903085973784704,0.16482609144390545,0.24074723913716586,0.35091340695634227,0.4392403756837651,1.1648260914439055,1.240747239137166,1.439240375683765,9465123.125,25359339.62109375,1140.7142857142858,237.39285714285714,16
2732,125,29634.0,32635.0,35215.0,37789.0,41141.0,47161.0,52094.0,55016.0,,0.10126881285010461,0.18833097118175068,0.2751906593777418,0.3883039751636634,0.5914490112708376,0.7579132078018492,1.2751906593777418,1.3883039751636634,1.7579132078018491,10965146.359375,30426563.49609375,1165.0,255.44642857142858,16
2733,127,31411.0,32296.0,36290.0,38529.0,41020.0,44584.0,48149.0,50100.0,,0.028174843207793447,0.15532775142466015,0.22660851294132628,0.3059119416764828,0.4193753780522747,0.5328706504090923,1.2266085129413262,1.3059119416764828,1.5328706504090923,9749851.1875,15363526.092773438,1016.8571428571429,171.78571428571428,80
2734,126,65279.0,66423.0,72955.0,78956.0,86084.0,91662.0,98016.0,103056.0,,0.017524778259470887,0.11758758559414206,0.2095160771457896,0.3187089263009544,0.40415753917798986,0.5014935890562049,1.2095160771457896,1.3187089263009544,1.501493589056205,35376420.24609375,68330790.21655273,1953.857142857143,340.35714285714283,32
2735,127,46022.0,49230.0,51641.0,56561.0,58239.0,61934.0,65371.0,68025.0,,0.06970579288166528,0.1220937812350615,0.22899917430793967,0.2654599973925514,0.3457476858893573,0.42042935987136587,1.2289991743079396,1.2654599973925513,1.4204293598713658,13358239.109375,17668377.51147461,1505.5714285714287,157.32142857142858,64
2736,127,81943.0,89723.0,92234.0,94539.0,98450.0,105152.0,111271.0,114286.0,,0.09494404647132763,0.12558729848797334,0.15371660788596953,0.20144490682547625,0.2832334671662009,0.35790732582404844,1.1537166078859695,1.2014449068254762,1.3579073258240484,17619269.24609375,43703573.13183594,1799.4285714285713,298.7857142857143,128
2737,128,55389.0,56013.0,60204.0,68598.0,74606.0,79341.0,84681.0,88073.0,90537.0,0.0112657747928289,0.08693061799274224,0.23847695390781562,0.34694614454133493,0.43243243243243246,0.5288414667172182,1.2384769539078155,1.3469461445413349,1.5288414667172183,41493122.21484375,46440116.171875,1887.0,287.19642857142856,16
2738,123,41380.0,44997.0,45776.0,47603.0,49298.0,52229.0,57864.0,60595.0,,0.08740937651039149,0.10623489608506526,0.15038666022232963,0.19134847752537457,0.2621797970033833,0.3983566940550991,1.1503866602223296,1.1913484775253746,1.398356694055099,4160916.02734375,13262500.474365234,889.0,183.23214285714286,40
2739,128,59059.0,62551.0,64203.0,66415.0,69172.0,73414.0,77459.0,79288.0,81022.0,0.0591273133646015,0.08709934133662947,0.12455341268900591,0.17123554411690006,0.24306202272303967,0.3115528539257353,1.124553412689006,1.1712355441169,1.3115528539257353,7714432.734375,18740012.233398438,1050.857142857143,197.21428571428572,80
2740,126,42317.0,48057.0,48568.0,53948.0,55920.0,60026.0,63359.0,65896.0,,0.13564288583784295,0.1477184110404802,0.2748540775574828,0.3214547345038637,0.4184842970910036,0.49724696930311696,1.2748540775574828,1.3214547345038636,1.497246969303117,14359649.109375,19008401.986083984,1661.5714285714287,168.05357142857142,32
2741,127,73458.0,73553.0,74060.0,78377.0,81990.0,88236.0,93630.0,96811.0,,0.0012932560102371423,0.008195159138555366,0.06696343488796319,0.11614800294045577,0.2011761823082578,0.2746058972474067,1.066963434887963,1.1161480029404558,1.2746058972474066,9572854.0,38098056.87109375,702.7142857142857,272.375,32
2742,128,50028.0,50961.0,55592.0,59258.0,69847.0,75427.0,83553.0,88344.0,91218.0,0.01864955624850084,0.11121771807787639,0.18449668185815943,0.3961581514351963,0.5076956904133685,0.6701247301511154,1.1844966818581595,1.3961581514351964,1.6701247301511153,43533172.18359375,77375503.07397461,1318.5714285714287,433.8392857142857,16
2743,126,51413.0,56079.0,62241.0,67635.0,71915.0,78673.0,85075.0,88945.0,,0.09075525645264816,0.21060821193083462,0.3155233112247875,0.39877073891817244,0.5302160932059985,0.6547371287417579,1.3155233112247875,1.3987707389181725,1.6547371287417578,31944967.77734375,59222620.234375,2317.4285714285716,311.42857142857144,48
2744,127,54484.0,55214.0,56917.0,64188.0,70733.0,75483.0,82386.0,85920.0,,0.013398428896556788,0.04465531165112693,0.17810733426326994,0.29823434402760446,0.3854159019161589,0.5121136480434623,1.17810733426327,1.2982343440276045,1.5121136480434623,30303758.734375,51821939.419677734,1386.2857142857142,324.9642857142857,32
2745,128,79358.0,82902.0,82940.0,88223.0,95012.0,102326.0,110139.0,113950.0,116815.0,0.04465838352781068,0.04513722624058066,0.11170896443962801,0.19725799541319086,0.2894226164973916,0.3878751984677033,1.111708964439628,1.1972579954131908,1.3878751984677034,21793676.46484375,62537932.11303711,1266.4285714285713,391.35714285714283,32
2746,128,50494.0,54748.0,55659.0,57454.0,62767.0,65169.0,68589.0,70522.0,73147.0,0.08424763338218402,0.10228938091654453,0.13783815898918683,0.2430585812175704,0.29062858953539034,0.3583594090386977,1.1378381589891868,1.2430585812175705,1.3583594090386977,12643525.734375,15498726.74609375,994.2857142857143,198.83928571428572,64
2747,127,62942.0,70637.0,78739.0,81624.0,82970.0,86120.0,91459.0,95050.0,,0.12225540974230244,0.2509770900193829,0.2968129388961266,0.31819770582440976,0.3682437799879254,0.45306790378443645,1.2968129388961267,1.3181977058244099,1.4530679037844365,27597079.77734375,24058812.560302734,2668.8571428571427,175.625,40
2748,127,45861.0,46134.0,47932.0,58530.0,62756.0,66340.0,74604.0,78111.0,,0.005952770327729443,0.0451581954165849,0.27624779224177404,0.3683958047142452,0.4465449946577702,0.6267416759337999,1.276247792241774,1.3683958047142453,1.6267416759338,37145478.75,50793500.109375,1809.857142857143,287.0357142857143,16
2749,126,47453.0,52478.0,57570.0,62074.0,66618.0,70249.0,73782.0,77126.0,,0.10589425326112153,0.21320042989905802,0.3081153983942006,0.4038733062187849,0.48039112384886096,0.5548437401218047,1.3081153983942007,1.403873306218785,1.5548437401218047,30250062.08984375,27744231.514648438,2088.714285714286,209.07142857142858,16
2750,127,41579.0,43394.0,46806.0,48805.0,50634.0,53009.0,55537.0,57634.0,,0.04365184347867914,0.12571249909810242,0.17378965343081845,0.21777820534404388,0.2748983862045744,0.33569830924264654,1.1737896534308185,1.2177782053440438,1.3356983092426464,7525927.68359375,8909510.45678711,1032.2857142857142,120.21428571428571,48
2751,127,63433.0,65159.0,69780.0,73608.0,81432.0,86061.0,90579.0,92886.0,,0.0272098119275456,0.10005832926079486,0.16040546718584964,0.2837482067693472,0.35672284142323396,0.4279475982532751,1.1604054671858497,1.283748206769347,1.4279475982532752,27074998.02734375,46281866.83496094,1453.5714285714287,303.05357142857144,32
2752,127,46595.0,51850.0,53737.0,58217.0,64018.0,67882.0,75178.0,78605.0,,0.11278034123833029,0.1532782487391351,0.24942590406695997,0.37392424079836895,0.45685159351861787,0.613434917909647,1.24942590406696,1.373924240798369,1.613434917909647,23193061.734375,43349526.56225586,1660.2857142857142,302.875,32
2753,127,58530.0,63776.0,67600.0,70421.0,76991.0,79975.0,84631.0,87486.0,,0.08962924995728686,0.15496326670083718,0.2031607722535452,0.3154109003929609,0.36639330257987357,0.44594225183666497,1.2031607722535451,1.3154109003929608,1.445942251836665,20571551.859375,31673758.27734375,1698.7142857142858,253.75,16
2754,126,51727.0,58911.0,64421.0,68158.0,72932.0,78964.0,84229.0,86570.0,,0.13888298180833994,0.24540375432559397,0.3176484234539022,0.40994064995070273,0.5265528640748546,0.6283372320064956,1.3176484234539023,1.4099406499507028,1.6283372320064957,27774708.5,48000296.08496094,2347.285714285714,286.98214285714283,64
2755,125,68813.0,72009.0,73560.0,76321.0,83214.0,87206.0,92183.0,95554.0,,0.046444712481653175,0.0689840582448084,0.1091072907735457,0.2092773167860724,0.26728961097467047,0.33961606091872176,1.1091072907735458,1.2092773167860724,1.3396160609187218,19594587.734375,32847841.217773438,1072.5714285714287,283.25,40
2756,127,49260.0,64947.0,70098.0,72344.0,76370.0,82308.0,88896.0,94373.0,,0.3184531059683313,0.423020706455542,0.4686155095412099,0.550345107592367,0.6708891595615104,0.8046285018270402,1.46861550954121,1.550345107592367,1.8046285018270403,40280840.75,51499565.4375,3297.714285714286,295.57142857142856,16
2757,128,74045.0,75827.0,84434.0,85783.0,90549.0,96251.0,101859.0,104922.0,107808.0,0.024066446080086432,0.14030657032885407,0.1585252211493011,0.22289148490782631,0.2998987102437707,0.37563643730164087,1.1585252211493011,1.2228914849078263,1.375636437301641,24338882.4375,40201420.78125,1676.857142857143,287.07142857142856,48
2758,128,38811.0,41368.0,43219.0,44244.0,46329.0,49253.0,52069.0,53471.0,54944.0,0.065883383576821,0.11357604802762103,0.13998608641879878,0.19370796939012136,0.2690474350055397,0.3416041843807168,1.1399860864187987,1.1937079693901214,1.3416041843807167,3215219.4375,9042253.97241211,776.1428571428571,139.73214285714286,16
2759,126,36615.0,36982.0,39903.0,44165.0,50825.0,54198.0,59088.0,61396.0,,0.010023214529564386,0.08979926259729619,0.20619964495425372,0.3880923118940325,0.4802130274477673,0.6137648504711184,1.2061996449542538,1.3880923118940325,1.6137648504711184,21692637.49609375,34512013.10839844,1078.5714285714287,266.48214285714283,16
2760,126,41491.0,42815.0,50819.0,55900.0,59982.0,66145.0,71129.0,74747.0,,0.03191053481477911,0.22481984044732592,0.34728013304090044,0.4456629148490034,0.5942011520570726,0.7143235882480538,1.3472801330409003,1.4456629148490034,1.7143235882480539,31782139.55859375,44358200.59741211,2058.4285714285716,271.94642857142856,16
2761,126,66308.0,68526.0,77145.0,82171.0,88077.0,93392.0,99064.0,103511.0,,0.03344996078904506,0.16343427640707003,0.2392320685286843,0.3283012607830126,0.4084575013573023,0.4939977076672498,1.2392320685286844,1.3283012607830127,1.4939977076672497,40358157.46484375,55693087.798583984,2266.1428571428573,301.6607142857143,16
2762,126,49486.0,49843.0,61322.0,62325.0,64663.0,69435.0,73614.0,76496.0,,0.007214161581053227,0.23917875762842017,0.25944711635614115,0.30669280200460736,0.40312411591157093,0.4875722426544881,1.2594471163561411,1.3066928020046074,1.4875722426544882,21902428.49609375,26595175.407958984,1834.142857142857,201.58928571428572,40
2763,127,32271.0,35131.0,35557.0,39331.0,43951.0,49123.0,52357.0,54275.0,,0.08862446159090205,0.10182516810758886,0.21877227231880017,0.3619348641194881,0.5222025967586997,0.6224164110191813,1.2187722723188001,1.3619348641194882,1.6224164110191812,11546376.02734375,27948512.499023438,1008.5714285714286,232.60714285714286,32
2764,127,49432.0,49944.0,52019.0,57725.0,60796.0,65993.0,73139.0,78109.0,,0.01035766305227383,0.05233452014889141,0.1677658197119275,0.22989156821492152,0.3350258941576307,0.47958812105518694,1.1677658197119274,1.2298915682149214,1.4795881210551869,15258225.484375,39748137.986083984,1184.7142857142858,275.25,32
