query_id,d1,d2,d4,d8,d16,d32,d64,margin_2,margin_4,margin_8,margin_16,margin_32,margin_64,ratio_8,ratio_16,ratio_64,slope_1_8,slope_8_16,slope_16_64,var_16,var_64,entropy_16,entropy_64,margin_16_32_ratio
1628,31207.0,33157.0,34867.0,37644.0,41360.0,43574.0,47610.0,0.06248598070945621,0.11728137917774858,0.20626782452654854,0.32534367289390204,0.39628929406863844,0.525619252090877,1.2062678245265486,1.325343672893902,1.5256192520908771,919.5714285714286,464.5,130.20833333333334,9779161.74609375,15752624.91772461,,,0.8209751758712704
1629,44793.0,55470.0,60140.0,72043.0,83423.0,91487.0,100718.0,0.23836313709731433,0.3426204987386422,0.60835398388141,0.8624115375170227,1.0424396669122407,1.2485209742593708,1.60835398388141,1.8624115375170227,2.248520974259371,3892.8571428571427,1422.5,360.3125,111819306.96484375,157036027.22436523,,,0.8273011521822933
1630,40102.0,40665.0,43888.0,49485.0,54676.0,61451.0,65584.0,0.01403920003989826,0.09440925639618972,0.23397835519425464,0.36342327065981744,0.5323674629694279,0.6354296543813276,1.2339783551942547,1.3634232706598175,1.6354296543813276,1340.4285714285713,648.875,227.25,24366593.5,44508379.48803711,,,0.6826549252892407
1632,39719.0,53276.0,56314.0,60448.0,65392.0,70961.0,76279.0,0.34132279261814247,0.41781011606535917,0.5218912862861603,0.64636571917722,0.7865756942521211,0.9204662755859916,1.5218912862861602,1.64636571917722,1.9204662755859916,2961.285714285714,618.0,226.8125,39536145.74609375,46504707.734375,,,0.82174636706997
1633,64468.0,69705.0,72711.0,75959.0,80062.0,87258.0,94048.0,0.08123410063907675,0.12786188496618478,0.17824346962834275,0.24188744803623502,0.3535087175032574,0.4588322888875101,1.1782434696283428,1.241887448036235,1.45883228888751,1641.5714285714287,512.875,291.375,14410118.49609375,51879032.036865234,,,0.6842474769635806
1634,41550.0,42283.0,42672.0,46416.0,49115.0,53388.0,57006.0,0.01764139590854392,0.02700361010830325,0.11711191335740072,0.18206979542719615,0.28490974729241875,0.371985559566787,1.1171119133574008,1.1820697954271961,1.371985559566787,695.1428571428571,337.375,164.39583333333334,6154753.87109375,17150314.443115234,,,0.6390437573914513
1635,36233.0,37097.0,39183.0,39528.0,42767.0,45596.0,48505.0,0.023845665553500952,0.0814174923412359,0.09093919907266856,0.18033284574835096,0.25841084094609884,0.3386967681395413,1.0909391990726685,1.1803328457483508,1.3386967681395412,470.7142857142857,404.875,119.54166666666667,3932726.875,9700860.685302734,,,0.6978532521627684
1636,67143.0,69205.0,70782.0,79336.0,83623.0,87608.0,92931.0,0.03071057295622775,0.05419775702604888,0.18159748596279582,0.24544628628449727,0.30479722383569396,0.3840757785621733,1.1815974859627958,1.2454462862844973,1.3840757785621733,1741.857142857143,535.875,193.91666666666666,32650820.734375,36154237.43652344,,,0.8052773027119472
1637,51749.0,55325.0,58596.0,63175.0,66305.0,72269.0,77423.0,0.0691027845948714,0.1323117354924733,0.2207965371311523,0.2812807976965738,0.39652940153432914,0.49612552899572937,1.2207965371311522,1.2812807976965739,1.4961255289957294,1632.2857142857142,391.25,231.625,17327204.609375,37623433.466552734,,,0.7093567251461989
1638,45932.0,51023.0,63234.0,73441.0,75870.0,81902.0,87695.0,0.11083776016720369,0.3766872768440303,0.5989070800313507,0.651789602020378,0.7831141687712271,0.9092353914482278,1.5989070800313507,1.651789602020378,1.9092353914482278,3929.8571428571427,303.625,246.35416666666666,82024780.40234375,72335622.56933594,,,0.8323046983597442
1639,52095.0,52124.0,59707.0,64914.0,70803.0,75669.0,80738.0,0.0005566753047317401,0.14611766964200018,0.24606968039159227,0.35911315865246185,0.4525194356464152,0.5498224397734908,1.2460696803915923,1.3591131586524619,1.5498224397734908,1831.2857142857142,736.125,206.97916666666666,32071603.08984375,47338855.875,,,0.7935861542377195
1640,67220.0,72627.0,75626.0,79640.0,84831.0,90330.0,95038.0,0.08043736983040761,0.1250520678369533,0.1847664385599524,0.26199047902409994,0.3437964891401369,0.41383516810473076,1.1847664385599523,1.2619904790240999,1.4138351681047308,1774.2857142857142,648.875,212.64583333333334,19359307.4375,41747865.915771484,,,0.7620510601471223
1641,20492.0,25987.0,31203.0,35218.0,37475.0,41155.0,45059.0,0.26815342572711304,0.5226917821588912,0.7186219012297482,0.8287624438805388,1.008344719890689,1.1988580909623268,1.7186219012297481,1.8287624438805388,2.198858090962327,2103.714285714286,282.125,158.0,20333534.234375,22581976.420898438,,,0.8219038861733534
1643,68033.0,74984.0,80582.0,82583.0,88257.0,92969.0,96982.0,0.10217100524745344,0.18445460291329208,0.2138667999353255,0.29726750253553424,0.3665280084664795,0.4255140887510473,1.2138667999353254,1.2972675025355342,1.4255140887510473,2078.5714285714284,709.25,181.77083333333334,27960970.46484375,34543166.282958984,,,0.8110362528071865
1644,41910.0,42101.0,49519.0,53773.0,59132.0,62789.0,66837.0,0.0045573848723455025,0.18155571462658077,0.2830589358148413,0.41092817943211646,0.49818659031257456,0.594774516821761,1.2830589358148414,1.4109281794321165,1.5947745168217609,1694.7142857142858,669.875,160.52083333333334,27971333.984375,30976795.35913086,,,0.8248479333301404
1645,53641.0,58239.0,60925.0,65181.0,69724.0,74864.0,79971.0,0.08571801420555172,0.1357916519080554,0.21513394604873137,0.29982662515613057,0.3956488506925673,0.4908558751701124,1.2151339460487314,1.2998266251561306,1.4908558751701124,1648.5714285714287,567.875,213.47916666666666,18453998.18359375,36284206.74584961,,,0.757809923196532
1646,68169.0,72357.0,76691.0,82399.0,86135.0,90755.0,96110.0,0.06143554988337808,0.12501283574645367,0.20874591089791547,0.26355088089894235,0.3313236221743021,0.4098783904707418,1.2087459108979155,1.2635508808989424,1.409878390470742,2032.857142857143,467.0,207.8125,27236790.0625,37404899.10058594,,,0.7954485079252634
1647,48698.0,51315.0,52366.0,55840.0,58315.0,60783.0,64509.0,0.05373937328021685,0.07532136843402193,0.14665900036962504,0.19748244281079305,0.2481621421824305,0.32467452462113433,1.146659000369625,1.197482442810793,1.3246745246211344,1020.2857142857143,309.375,129.04166666666666,7149708.90234375,14454552.15991211,,,0.7957798924286306
1648,44933.0,45937.0,47502.0,51176.0,54000.0,57035.0,62166.0,0.0223443794093428,0.05717401464402555,0.13894019985311465,0.2017893307813856,0.269334342242895,0.38352658402510403,1.1389401998531146,1.2017893307813856,1.383526584025104,891.8571428571429,353.0,170.125,8992741.80859375,20110820.357177734,,,0.7492150057841679
1649,47853.0,60958.0,61824.0,65538.0,69409.0,72774.0,76279.0,0.27385952813825676,0.2919566171399912,0.36956930599962384,0.45046287589074874,0.5207823960880196,0.5940275426827994,1.369569305999624,1.4504628758907487,1.5940275426827994,2526.4285714285716,483.875,143.125,25342187.359375,23490214.322021484,,,0.864973315677541
1651,28330.0,28985.0,30759.0,32218.0,36622.0,42812.0,49385.0,0.023120367102012002,0.08573949876456054,0.13723967525591246,0.2926932580303565,0.5111895517119661,0.7432050829509355,1.1372396752559124,1.2926932580303565,1.7432050829509353,555.4285714285714,550.5,265.8958333333333,6618580.96484375,33149887.142333984,,,0.5725728490539981
1652,6808.0,7395.0,8677.0,11772.0,14549.0,16747.0,20936.0,0.08622209165687426,0.274529964747356,0.7291421856639247,1.137044653349001,1.459900117508813,2.075205640423032,1.7291421856639249,2.137044653349001,3.075205640423032,709.1428571428571,347.125,133.0625,6398789.25,11894218.357177734,,,0.7788509910453768
1653,30530.0,32114.0,37011.0,41271.0,47759.0,53021.0,58273.0,0.05188339338355716,0.21228300032754668,0.3518178840484769,0.5643301670488045,0.7366852276449394,0.908712741565673,1.351817884048477,1.5643301670488046,1.908712741565673,1534.4285714285713,811.0,219.04166666666666,27570222.984375,42650578.92163086,,,0.7660397492330265
1654,14280.0,15841.0,16747.0,18871.0,20321.0,21355.0,23361.0,0.10931372549019608,0.17275910364145658,0.32149859943977593,0.4230392156862745,0.4954481792717087,0.6359243697478991,1.3214985994397759,1.4230392156862746,1.6359243697478991,655.8571428571429,181.25,63.333333333333336,3468836.75,3847171.4177246094,,,0.8538515901060071
1656,44196.0,47387.0,51767.0,58075.0,60853.0,64774.0,72703.0,0.07220110417232328,0.1713050954837542,0.31403294415784233,0.3768893112498869,0.46560774730744864,0.64501312335958,1.3140329441578424,1.3768893112498868,1.64501312335958,1982.7142857142858,347.25,246.875,23595622.18359375,40356564.900146484,,,0.8094567013315191
1657,65026.0,68605.0,71482.0,80828.0,85561.0,90374.0,95777.0,0.05503952265247747,0.09928336357764586,0.24301048811244733,0.31579675821978903,0.38981330544705195,0.4729031464337342,1.2430104881124473,1.315796758219789,1.472903146433734,2257.4285714285716,591.625,212.83333333333334,44828279.24609375,49280781.92553711,,,0.8101230866340541
1659,68429.0,71422.0,74019.0,80363.0,83040.0,88077.0,93228.0,0.04373876572798083,0.08169051133291441,0.17439974279910564,0.2135205833783922,0.28712972570109163,0.3624048283622441,1.1743997427991058,1.2135205833783922,1.362404828362244,1704.857142857143,334.625,212.25,21685204.234375,33949342.77319336,,,0.7436380293159609
1661,43919.0,44663.0,47992.0,57154.0,60154.0,63522.0,68184.0,0.01694027641795123,0.09273890571278945,0.30135021289191466,0.3696577790933309,0.44634440674878756,0.5524943646257884,1.3013502128919148,1.3696577790933309,1.5524943646257885,1890.7142857142858,375.0,167.29166666666666,31296675.984375,30060013.189208984,,,0.8281895628220171
1663,25624.0,27635.0,28981.0,31519.0,33669.0,37658.0,42697.0,0.07848111145800812,0.13100999063378083,0.23005775835154543,0.31396347174523886,0.4696378395254449,0.6662894161723384,1.2300577583515455,1.3139634717452389,1.6662894161723385,842.1428571428571,268.75,188.08333333333334,5622832.30859375,18887984.561523438,,,0.668522519528004
1664,66655.0,73069.0,73837.0,77673.0,83188.0,88123.0,92141.0,0.09622683969694697,0.10774885604980872,0.16529892731227966,0.24803840672117622,0.32207636336358864,0.38235691245968045,1.1652989273122796,1.2480384067211763,1.3823569124596804,1574.0,689.375,186.52083333333334,16391235.74609375,34115341.134521484,,,0.7701229737283398
1665,35681.0,36609.0,37581.0,39578.0,41438.0,44416.0,47413.0,0.026008239679381182,0.05324962865390544,0.10921779098119447,0.1613463748213335,0.2448081612062442,0.32880244387769403,1.1092177909811944,1.1613463748213335,1.328802443877694,556.7142857142857,232.5,124.47916666666667,2882464.08984375,9276868.70288086,,,0.6590726960503721
1666,54394.0,58573.0,74551.0,79611.0,86009.0,89790.0,95429.0,0.07682832665367503,0.37057396036327533,0.4635989263521712,0.5812221936242968,0.6507335367871456,0.7544030591609369,1.4635989263521711,1.5812221936242967,1.754403059160937,3602.4285714285716,799.75,196.25,96782722.0,67605508.10327148,,,0.8931800203412815
1667,49765.0,54917.0,58661.0,64716.0,70501.0,75871.0,83873.0,0.10352657490203959,0.17876017281221743,0.3004320305435547,0.41667838842560034,0.5245855520948458,0.6853812920727419,1.3004320305435546,1.4166783884256002,1.6853812920727418,2135.8571428571427,723.125,278.5833333333333,32459232.49609375,59632322.74609375,,,0.7943001608825557
1668,73600.0,73901.0,76764.0,82230.0,84162.0,89932.0,95613.0,0.004089673913043478,0.042989130434782606,0.11725543478260869,0.1435054347826087,0.22190217391304348,0.2990896739130435,1.1172554347826087,1.1435054347826088,1.2990896739130435,1232.857142857143,241.5,238.5625,15743396.5,34527545.39428711,,,0.6467058535390644
1669,66235.0,66347.0,70492.0,78050.0,81901.0,88638.0,93888.0,0.0016909488940892278,0.0642711557333736,0.17838001056843059,0.23652147656073072,0.3382350720917944,0.41749830150222694,1.1783800105684306,1.2365214765607306,1.4174983015022269,1687.857142857143,481.375,249.72916666666666,27844615.27734375,43761196.650146484,,,0.6992813462482703
1670,35207.0,38759.0,39475.0,45055.0,50050.0,53821.0,57865.0,0.10088902775016333,0.12122589257818048,0.27971710171272757,0.4215922969863948,0.5287016786434516,0.6435652001022524,1.2797171017127276,1.4215922969863948,1.6435652001022525,1406.857142857143,624.375,162.8125,19224378.21484375,27998552.522460938,,,0.797410551198023
1673,59062.0,60092.0,62461.0,67721.0,74453.0,80888.0,89753.0,0.01743930107344824,0.057549693542379196,0.1466086485388236,0.26059056584606005,0.36954386915444787,0.5196403779079611,1.1466086485388236,1.26059056584606,1.519640377907961,1237.0,841.5,318.75,24931115.3125,65360197.22241211,,,0.7051681480802712
1674,82397.0,83649.0,86889.0,93925.0,99514.0,104754.0,111108.0,0.015194727963396725,0.05451654793257036,0.13990800635945483,0.20773814580627936,0.2713326941514861,0.3484471522021433,1.1399080063594549,1.2077381458062793,1.3484471522021433,1646.857142857143,698.625,241.54166666666666,32141323.77734375,55748204.51928711,,,0.7656215055687258
1675,49602.0,53053.0,58068.0,68638.0,75772.0,79727.0,86192.0,0.06957380750776178,0.17067860166928753,0.38377484778839566,0.5275996935607435,0.6073343816781581,0.7376718680698359,1.3837748477883955,1.5275996935607434,1.737671868069836,2719.4285714285716,891.75,217.08333333333334,65938341.77734375,65887828.38647461,,,0.8687136929460582
1676,39554.0,41686.0,45321.0,47601.0,50682.0,53505.0,57364.0,0.05390099610658846,0.1458006775547353,0.20344339384133084,0.28133690650755927,0.3527076907518835,0.45027051625625725,1.203443393841331,1.2813369065075593,1.4502705162562572,1149.5714285714287,385.125,139.20833333333334,9632868.609375,15444980.209960938,,,0.79764891405634
1677,68395.0,73975.0,78509.0,82971.0,86430.0,90042.0,94236.0,0.08158491117771767,0.14787630674756927,0.21311499378609547,0.26368886614518605,0.3164997441333431,0.377820016083047,1.2131149937860954,1.2636888661451862,1.377820016083047,2082.285714285714,432.375,162.625,24645166.52734375,27161154.561523438,,,0.8331408509262254
1678,61335.0,64586.0,67562.0,72336.0,75370.0,79688.0,85039.0,0.05300399445667237,0.10152441509741583,0.1793592565419418,0.22882530366022663,0.2992255645227032,0.3864677590282873,1.1793592565419417,1.2288253036602266,1.3864677590282872,1571.5714285714287,379.25,201.4375,16843667.46484375,28740988.921875,,,0.764725113060535
1679,42094.0,42764.0,49293.0,51704.0,55470.0,59730.0,64279.0,0.015916757732693496,0.17102199838456786,0.22829856986743954,0.31776500213807196,0.41896707369221264,0.527034731790754,1.2282985698674396,1.317765002138072,1.527034731790754,1372.857142857143,470.75,183.52083333333334,15712418.625,23888515.62109375,,,0.758448627806759
1680,73679.0,79558.0,80197.0,86324.0,90287.0,95058.0,99292.0,0.07979207101073577,0.08846482715563457,0.17162285047299775,0.22541022543737022,0.2901640901749481,0.347629582377611,1.1716228504729977,1.2254102254373702,1.347629582377611,1806.4285714285713,495.375,187.60416666666666,23218886.359375,34893277.953125,,,0.7768370831189485
1681,51163.0,55341.0,55994.0,59133.0,64981.0,69902.0,75080.0,0.08166057502492036,0.09442370463029924,0.15577663545921858,0.27007798604460254,0.36626077438774113,0.46746672399976547,1.1557766354592185,1.2700779860446025,1.4674667239997654,1138.5714285714287,731.0,210.39583333333334,14155518.4375,35908948.46459961,,,0.7373926036608144
1682,18102.0,18813.0,19372.0,20456.0,21461.0,22900.0,25292.0,0.039277427908518396,0.0701579935918683,0.13004087946083306,0.18555960667329577,0.2650535852392001,0.3971936802563253,1.130040879460833,1.1855596066732959,1.3971936802563252,336.2857142857143,125.625,79.8125,775659.234375,3289947.1188964844,,,0.7000833680700291
1685,45099.0,56077.0,72895.0,77759.0,81514.0,85230.0,90525.0,0.24342003148628572,0.6163329563848422,0.7241845717199938,0.8074458413712056,0.8898423468369587,1.007250715093461,1.7241845717199937,1.8074458413712056,2.007250715093461,4665.714285714285,469.375,187.72916666666666,94727922.109375,59039317.19433594,,,0.9074032543420298
1686,53495.0,69249.0,79024.0,83709.0,89555.0,95855.0,103668.0,0.2944948125993083,0.4772221702962894,0.5648004486400598,0.6740816898775587,0.7918497055799607,0.9379007383867651,1.5648004486400597,1.6740816898775586,1.937900738386765,4316.285714285715,730.75,294.0208333333333,81317787.0625,81739874.40209961,,,0.8512747875354109
1687,28032.0,31218.0,33452.0,36389.0,38344.0,43267.0,47359.0,0.11365582191780822,0.19335045662100456,0.2981235730593607,0.367865296803653,0.5434860159817352,0.6894620433789954,1.2981235730593608,1.3678652968036529,1.6894620433789955,1193.857142857143,244.375,187.8125,8230566.65234375,19738633.111083984,,,0.6768624876928127
1689,43633.0,44172.0,44943.0,49682.0,52826.0,55570.0,61700.0,0.012353035546490043,0.030023147617628858,0.13863360300689845,0.2106891572892077,0.273577338253157,0.41406733435702336,1.1386336030068984,1.2106891572892078,1.4140673343570234,864.1428571428571,393.0,184.875,11177573.87109375,22485303.357177734,,,0.7701264974449191
1690,39711.0,52065.0,58866.0,65173.0,69978.0,75585.0,82243.0,0.31109768074337085,0.4823600513711566,0.6411825438795296,0.7621817632394047,0.9033768980886908,1.0710382513661203,1.6411825438795296,1.7621817632394048,2.07103825136612,3637.4285714285716,600.625,255.52083333333334,59940840.234375,62057806.53808594,,,0.8437029603612644
1693,45848.0,54516.0,62916.0,69118.0,74332.0,79393.0,83892.0,0.1890595009596929,0.3722735997208166,0.5075466759727796,0.6212702844180771,0.7316567789216541,0.8297853777700227,1.5075466759727796,1.621270284418077,1.8297853777700226,3324.285714285714,651.75,199.16666666666666,53334498.27734375,53029251.52319336,,,0.8491280369652705
1694,56011.0,65976.0,66766.0,75365.0,80529.0,87915.0,92476.0,0.17791148167324275,0.19201585402867294,0.34553926907214655,0.43773544482333826,0.569602399528664,0.6510328328364071,1.3455392690721466,1.4377354448233384,1.6510328328364072,2764.8571428571427,645.5,248.89583333333334,45090071.234375,57028682.80859375,,,0.7684929789368105
1695,55859.0,62645.0,63816.0,67922.0,72141.0,76875.0,80891.0,0.12148445192359333,0.1424479493009184,0.21595445675719221,0.2914839148570508,0.37623301527059205,0.448128323099232,1.2159544567571923,1.2914839148570507,1.448128323099232,1723.2857142857142,527.375,182.29166666666666,17770563.984375,27942191.921875,,,0.7747430529120669
1696,51603.0,59181.0,63862.0,73562.0,81916.0,88944.0,97371.0,0.1468519272135341,0.23756370753638353,0.42553727496463384,0.587427087572428,0.7236207197255974,0.8869251787686763,1.4255372749646338,1.587427087572428,1.8869251787686763,3137.0,1044.25,321.9791666666667,70792633.55859375,99491656.02734375,,,0.8117886505449774
1697,69150.0,72228.0,80990.0,88501.0,91823.0,97746.0,102685.0,0.0445119305856833,0.17122198120028922,0.2798409255242227,0.327881417208966,0.4135357917570499,0.48496023138105565,1.2798409255242227,1.327881417208966,1.4849602313810557,2764.4285714285716,415.25,226.29166666666666,46595571.68359375,48853706.189208984,,,0.7928731291089662
1698,45368.0,48027.0,49872.0,51901.0,55474.0,57170.0,61770.0,0.05860959266443308,0.09927702345265385,0.14400017633574325,0.2227561276670781,0.26013930523717155,0.3615323576088873,1.1440001763357432,1.2227561276670782,1.3615323576088874,933.2857142857143,446.625,131.16666666666666,7200161.21484375,13443974.83984375,,,0.8562955431282834
1699,56880.0,61358.0,65925.0,70605.0,80381.0,86286.0,93413.0,0.07872714486638538,0.15901898734177214,0.2412974683544304,0.41316807313642756,0.5169831223628693,0.6422819971870605,1.2412974683544304,1.4131680731364276,1.6422819971870606,1960.7142857142858,1222.0,271.5,44071301.15234375,76674378.12866211,,,0.7991906413657076
1700,70429.0,92595.0,96482.0,99381.0,101895.0,106795.0,110918.0,0.314728307941331,0.36991864146871317,0.4110806627951554,0.44677618594613017,0.5163497990884437,0.5748910250039047,1.4110806627951553,1.4467761859461301,1.5748910250039045,4136.0,314.25,187.97916666666666,53763019.0625,39548767.548583984,,,0.8652587581807183
1701,68438.0,73161.0,78448.0,82146.0,89518.0,93050.0,98755.0,0.06901136795347614,0.14626377158888337,0.2002980800140273,0.30801601449487126,0.35962476986469505,0.44298489143458314,1.2002980800140273,1.3080160144948714,1.442984891434583,1958.2857142857142,921.5,192.4375,30839838.99609375,44480116.58569336,,,0.8564927677555664
1703,24367.0,27563.0,30007.0,33406.0,37341.0,41345.0,45235.0,0.13116099642959742,0.23146058193458366,0.3709525177494152,0.5324414166700866,0.6967620141995322,0.8564041531579595,1.3709525177494153,1.5324414166700866,1.8564041531579596,1291.2857142857142,491.875,164.45833333333334,12523387.74609375,22755425.18725586,,,0.7641653905053598
1704,27085.0,28966.0,29840.0,32003.0,37575.0,40088.0,43316.0,0.06944803396714049,0.10171681742661991,0.18157651836810043,0.3872992431235001,0.4800812257707218,0.599261583902529,1.1815765183681004,1.3872992431235,1.599261583902529,702.5714285714286,696.5,119.60416666666667,11384318.25,15471898.739990234,,,0.806736906867646
1705,33688.0,40897.0,42003.0,43786.0,46464.0,50223.0,53203.0,0.2139931132747566,0.2468237948230824,0.2997506530515317,0.3792448349560674,0.4908275943956305,0.5792863927808122,1.2997506530515317,1.3792448349560675,1.579286392780812,1442.5714285714287,334.75,140.39583333333334,8646894.74609375,15449319.209960938,,,0.7726640459631084
1706,23435.0,30279.0,32239.0,37098.0,38340.0,40644.0,42977.0,0.29204181779389804,0.37567740558992957,0.583016855131214,0.6360145082142095,0.7343289950928099,0.8338809473010454,1.583016855131214,1.6360145082142095,1.8338809473010453,1951.857142857143,155.25,96.60416666666667,15776216.30859375,11606626.256835938,,,0.8661165669126619
1707,43300.0,44832.0,49361.0,51495.0,56229.0,61675.0,66075.0,0.035381062355658195,0.13997690531177828,0.1892609699769053,0.29859122401847576,0.424364896073903,0.5259815242494227,1.1892609699769052,1.2985912240184758,1.5259815242494226,1170.7142857142858,591.75,205.125,11596541.68359375,30838615.203125,,,0.7036190476190477
1708,58745.0,59117.0,62759.0,71353.0,75415.0,79323.0,82491.0,0.0063324538258575196,0.06832921950804324,0.2146225210656226,0.28376883138990555,0.3502936420120861,0.40422163588390503,1.2146225210656225,1.2837688313899056,1.404221635883905,1801.142857142857,507.75,147.41666666666666,30830684.68359375,29877740.359375,,,0.8100884439692877
1709,35568.0,37132.0,38138.0,41962.0,43730.0,48686.0,52665.0,0.043972109761583444,0.07225596041385515,0.17976833108412055,0.22947593342330183,0.36881466486729647,0.48068488529014847,1.1797683310841205,1.2294759334233019,1.4806848852901484,913.4285714285714,221.0,186.14583333333334,6402824.234375,20261871.181396484,,,0.6221985058697972
1710,58256.0,61116.0,62323.0,64308.0,65918.0,69235.0,72148.0,0.04909365558912387,0.06981255149684153,0.10388629497390826,0.13152293326009337,0.18846127437517166,0.23846470749794013,1.1038862949739083,1.1315229332600933,1.23846470749794,864.5714285714286,201.25,129.79166666666666,3963330.15234375,9848278.51928711,,,0.6978777666454139
1711,61166.0,63070.0,65848.0,70542.0,77103.0,82519.0,88422.0,0.0311284046692607,0.07654579341464213,0.15328777425367035,0.2605532485367688,0.34909917274302715,0.4456070365889547,1.1532877742536702,1.2605532485367688,1.4456070365889546,1339.4285714285713,820.125,235.8125,25888625.6875,46519498.224365234,,,0.7463588254577812
1712,44396.0,46491.0,51868.0,58307.0,60936.0,67140.0,72763.0,0.047188935940174793,0.16830345076132985,0.3133390395531129,0.3725560861338859,0.5122984052617353,0.6389539598161996,1.3133390395531128,1.372556086133886,1.6389539598161997,1987.2857142857142,328.625,246.39583333333334,25577037.99609375,42031875.234375,,,0.7272247625747449
1714,38716.0,40518.0,43931.0,50530.0,53050.0,55973.0,60905.0,0.04654406446946999,0.13469883252402107,0.3051451596239281,0.3702345283603678,0.4457330302717223,0.5731222233701828,1.305145159623928,1.3702345283603679,1.573122223370183,1687.7142857142858,315.0,163.64583333333334,22434078.3125,25221695.944335938,,,0.830619458770354
1715,58648.0,59213.0,61184.0,63649.0,66733.0,71466.0,74691.0,0.00963374710135043,0.04324103123721184,0.08527145000682035,0.13785636338835083,0.21855817760196425,0.273547265038876,1.0852714500068203,1.137856363388351,1.273547265038876,714.4285714285714,385.5,165.79166666666666,6176007.49609375,17985403.829833984,,,0.6307536277110314
1716,69420.0,70156.0,72780.0,75874.0,79639.0,82425.0,86309.0,0.010602131950446557,0.04840103716508211,0.09297032555459522,0.1472054163065399,0.1873379429559205,0.24328723710746183,1.0929703255545953,1.14720541630654,1.243287237107462,922.0,470.625,138.95833333333334,9405196.68359375,18744225.506835938,,,0.7857747020376779
1717,40246.0,43365.0,50400.0,52051.0,54926.0,57978.0,61696.0,0.07749838493266412,0.25229836505491227,0.2933210753863738,0.36475674601202607,0.44059036922924016,0.5329722208418228,1.2933210753863738,1.364756746012026,1.5329722208418228,1686.4285714285713,359.375,141.04166666666666,17030743.625,17207047.288085938,,,0.8278817956237312
1719,66275.0,69048.0,71135.0,75494.0,79234.0,84033.0,90358.0,0.041840814786872876,0.07333081855903432,0.13910222557525462,0.19553376084496416,0.26794417201056203,0.36337985665786493,1.1391022255752545,1.195533760844964,1.363379856657865,1317.0,467.5,231.75,13798470.375,32998770.639648438,,,0.7297556031084582
1720,31419.0,39379.0,46426.0,48318.0,55106.0,60796.0,70835.0,0.2533498838282568,0.47764091791591073,0.5378592571374009,0.7539068716381807,0.9350074795505904,1.2545275151978101,1.537859257137401,1.7539068716381807,2.25452751519781,2414.1428571428573,848.5,327.6875,35265314.52734375,69013245.88061523,,,0.8063110596725329
1721,48936.0,57730.0,60960.0,63222.0,68886.0,75068.0,81547.0,0.17970410331862025,0.245708680725846,0.2919323197645905,0.4076753310446297,0.5340035965342488,0.6664010135687428,1.2919323197645904,1.4076753310446297,1.6664010135687428,2040.857142857143,708.0,263.7708333333333,23741205.75,50249283.099365234,,,0.7634318077452932
1722,64483.0,66052.0,67511.0,71396.0,75882.0,81494.0,86275.0,0.02433199447916505,0.04695811299102089,0.10720655056371446,0.17677527410325203,0.26380596436270026,0.3379495370872943,1.1072065505637145,1.176775274103252,1.3379495370872942,987.5714285714286,560.75,216.52083333333334,11552611.75,35605951.01928711,,,0.6700958203515373
1723,61229.0,61269.0,65851.0,69217.0,73765.0,78556.0,83261.0,0.0006532852079896781,0.0754871057832073,0.1304610560355387,0.20473958418396512,0.2829868199709288,0.35982949256071467,1.1304610560355388,1.2047395841839652,1.3598294925607146,1141.142857142857,568.5,197.83333333333334,16322655.55859375,30037295.22631836,,,0.7234951232180991
1724,64264.0,68675.0,69373.0,76145.0,78897.0,82611.0,85960.0,0.06863874019668866,0.07950018672973982,0.18487800323664882,0.22770135690277604,0.28549421137806547,0.33760736960039833,1.1848780032366488,1.2277013569027762,1.3376073696003983,1697.2857142857142,344.0,147.14583333333334,17673642.46484375,23288319.09350586,,,0.7975690848640105
1725,18992.0,25812.0,32196.0,42997.0,45753.0,53036.0,62094.0,0.3590985678180286,0.695240101095198,1.263953243470935,1.4090669755686605,1.7925442291491154,2.2694818871103624,2.2639532434709353,2.4090669755686607,3.2694818871103624,3429.285714285714,344.5,340.4375,64441921.359375,90234916.54589844,,,0.7860709669839032
1727,57847.0,58862.0,60283.0,66249.0,70963.0,74606.0,80279.0,0.017546285892094664,0.042111086141027196,0.14524521582795996,0.2267360450844469,0.2897125175030684,0.3877815617058793,1.14524521582796,1.226736045084447,1.3877815617058793,1200.2857142857142,589.25,194.08333333333334,19628119.375,31983478.376708984,,,0.782624261590787
1728,83446.0,86167.0,88151.0,90525.0,92639.0,98549.0,105363.0,0.032607914100136616,0.056383769144117156,0.08483330537113822,0.11016705414279894,0.1809912997627208,0.2626488986889725,1.0848333053711383,1.110167054142799,1.2626488986889726,1011.2857142857143,264.25,265.0833333333333,6252617.52734375,28577418.116210938,,,0.6086870158246707
1729,65782.0,67206.0,69902.0,72080.0,76631.0,80710.0,85499.0,0.021647259128637013,0.06263111489465203,0.09574047611808702,0.16492353531361162,0.22693137940470037,0.29973244960627526,1.0957404761180871,1.1649235353136116,1.2997324496062752,899.7142857142857,568.875,184.75,8226764.109375,25297979.46875,,,0.7267550911039656
1733,72656.0,85910.0,88198.0,89473.0,93159.0,95618.0,100635.0,0.18242127284739043,0.21391213389121339,0.23146058136974235,0.2821927989429641,0.3160372164721427,0.38508863686412687,1.2314605813697423,1.282192798942964,1.3850886368641269,2402.4285714285716,460.75,155.75,21741418.9375,20928980.975585938,,,0.8929100252591238
